Order_ID,Date,Sales,Category,Sub_Category,Region,Quantity,Discount,Profit
CA-2023-11654,2023-03-12,805.05,Technology,Machines,West,9,0.15,98.71
CA-2023-11655,2023-03-12,345.56,Furniture,Furnishings,East,3,0.0,76.95
CA-2023-11656,2023-03-13,517.73,Furniture,Tables,West,7,0.1,81.2
CA-2023-11657,2023-03-13,12.82,Office Supplies,Storage,East,1,0.0,3.39
CA-2023-11658,2023-03-13,190.38,Office Supplies,Storage,South,7,0.0,28.95
CA-2023-11659,2023-03-14,132.52,Furniture,Chairs,South,1,0.15,35.93
CA-2023-11660,2023-03-14,300.87,Office Supplies,Storage,Central,14,0.0,58.79
CA-2023-11661,2023-03-14,239.6,Office Supplies,Binders,East,1,0.2,45.24
CA-2023-11662,2023-03-15,128.25,Technology,Machines,Central,3,0.1,12.25
CA-2023-11663,2023-03-15,595.24,Furniture,Tables,East,4,0.2,48.14
CA-2023-11664,2023-03-16,75.31,Furniture,Chairs,South,1,0.2,13.22
CA-2023-11665,2023-03-16,699.37,Furniture,Bookcases,East,15,0.1,167.92
CA-2023-11666,2023-03-17,1234.14,Office Supplies,Art,Central,44,0.0,156.18
CA-2023-11667,2023-03-17,11.51,Technology,Machines,East,1,0.2,2.26
CA-2023-11668,2023-03-18,21.13,Technology,Accessories,West,1,0.1,5.78
CA-2023-11669,2023-03-18,331.06,Furniture,Tables,South,2,0.1,84.32
CA-2023-11670,2023-03-18,846.16,Office Supplies,Binders,South,9,0.1,157.62
CA-2023-11671,2023-03-19,1047.25,Technology,Accessories,South,12,0.0,98.93
CA-2023-11672,2023-03-20,80.23,Office Supplies,Storage,Central,1,0.0,6.45
CA-2023-11673,2023-03-20,636.86,Office Supplies,Binders,East,9,0.2,127.57
CA-2023-11674,2023-03-21,1044.49,Furniture,Tables,East,23,0.2,291.94
CA-2023-11675,2023-03-22,766.13,Technology,Machines,West,6,0.2,162.14
CA-2023-11676,2023-03-23,428.52,Technology,Machines,West,11,0.0,108.7
CA-2023-11677,2023-03-23,484.32,Technology,Phones,Central,5,0.1,84.32
CA-2023-11678,2023-03-24,931.4,Furniture,Furnishings,Central,20,0.1,148.17
CA-2023-11679,2023-03-25,249.97,Office Supplies,Paper,Central,2,0.0,31.86
CA-2023-11680,2023-03-25,711.58,Furniture,Tables,South,23,0.15,148.4
CA-2023-11681,2023-03-26,297.46,Office Supplies,Appliances,South,2,0.15,29.96
CA-2023-11682,2023-03-26,128.38,Furniture,Furnishings,South,1,0.2,26.75
CA-2023-11683,2023-03-26,491.56,Technology,Phones,West,4,0.2,67.56
CA-2023-11684,2023-03-27,189.64,Office Supplies,Storage,South,2,0.2,25.29
CA-2023-11685,2023-03-27,52.03,Technology,Copiers,Central,1,0.1,9.11
CA-2023-11686,2023-03-27,578.35,Furniture,Tables,West,5,0.15,142.85
CA-2023-11687,2023-03-28,753.45,Furniture,Chairs,Central,8,0.1,63.36
CA-2023-11688,2023-03-29,140.16,Furniture,Furnishings,Central,5,0.1,27.25
CA-2023-11689,2023-03-29,227.27,Technology,Accessories,South,2,0.1,50.63
CA-2023-11690,2023-03-29,543.87,Technology,Accessories,East,8,0.15,96.51
CA-2023-11691,2023-03-30,254.97,Furniture,Bookcases,South,11,0.1,61.93
CA-2023-11692,2023-03-30,469.63,Furniture,Tables,West,9,0.2,112.4
CA-2023-11693,2023-03-30,75.34,Furniture,Bookcases,West,1,0.1,13.99
CA-2023-11694,2023-03-31,994.53,Technology,Copiers,West,40,0.15,92.68
CA-2023-11695,2023-04-01,1133.47,Furniture,Tables,Central,10,0.15,152.68
CA-2023-11696,2023-04-02,656.06,Technology,Copiers,East,7,0.2,125.68
CA-2023-11697,2023-04-02,72.72,Office Supplies,Art,East,1,0.2,14.53
CA-2023-11698,2023-04-02,476.73,Technology,Accessories,South,6,0.2,116.96
CA-2023-11699,2023-04-03,490.95,Office Supplies,Binders,South,8,0.1,81.29
CA-2023-11700,2023-04-03,6.89,Furniture,Chairs,Central,1,0.15,1.21
CA-2023-11701,2023-04-03,304.25,Office Supplies,Art,Central,10,0.0,71.03
CA-2023-11702,2023-04-04,1093.1,Technology,Copiers,East,8,0.1,133.63
CA-2023-11703,2023-04-05,292.83,Technology,Copiers,West,2,0.2,56.81
CA-2023-11704,2023-04-05,299.06,Office Supplies,Art,South,2,0.1,80.2
CA-2023-11705,2023-04-05,473.47,Office Supplies,Appliances,East,4,0.0,89.39
CA-2023-11706,2023-04-06,716.81,Office Supplies,Binders,West,8,0.1,108.13
CA-2023-11707,2023-04-07,1145.33,Furniture,Tables,East,10,0.0,165.33
CA-2023-11708,2023-04-08,1250.83,Technology,Machines,Central,32,0.1,240.93
CA-2023-11709,2023-04-09,1489.26,Technology,Accessories,South,33,0.2,146.26
CA-2023-11710,2023-04-10,959.01,Furniture,Tables,East,6,0.15,253.83
CA-2023-11711,2023-04-11,425.58,Furniture,Bookcases,Central,7,0.0,63.69
CA-2023-11712,2023-04-11,626.44,Technology,Machines,South,8,0.2,159.65
CA-2023-11713,2023-04-12,296.14,Technology,Accessories,South,3,0.2,80.68
CA-2023-11714,2023-04-12,690.96,Office Supplies,Paper,South,6,0.1,84.07
CA-2023-11715,2023-04-13,282.5,Furniture,Chairs,West,2,0.0,65.8
CA-2023-11716,2023-04-13,522.61,Technology,Phones,West,3,0.2,68.6
CA-2023-11717,2023-04-13,514.92,Office Supplies,Art,West,17,0.0,89.63
CA-2023-11718,2023-04-14,1320.5,Furniture,Bookcases,West,19,0.1,328.65
CA-2023-11719,2023-04-15,352.97,Office Supplies,Binders,West,3,0.1,59.61
CA-2023-11720,2023-04-15,269.44,Furniture,Bookcases,East,2,0.1,34.77
CA-2023-11721,2023-04-15,379.44,Furniture,Tables,Central,4,0.0,46.67
CA-2023-11722,2023-04-16,1440.26,Technology,Copiers,South,11,0.15,318.38
CA-2023-11723,2023-04-17,160.2,Technology,Machines,West,1,0.2,22.36
CA-2023-11724,2023-04-17,765.3,Office Supplies,Paper,East,6,0.2,213.04
CA-2023-11725,2023-04-18,360.95,Technology,Phones,East,12,0.2,63.38
CA-2023-11726,2023-04-18,668.95,Office Supplies,Paper,South,15,0.1,60.18
CA-2023-11727,2023-04-19,475.0,Office Supplies,Storage,East,14,0.1,90.73
CA-2023-11728,2023-04-19,525.75,Technology,Phones,West,13,0.0,144.32
CA-2023-11729,2023-04-20,128.58,Technology,Copiers,South,1,0.1,16.23
CA-2023-11730,2023-04-20,885.29,Furniture,Furnishings,West,16,0.2,140.7
CA-2023-11731,2023-04-21,890.01,Office Supplies,Art,Central,8,0.0,223.67
CA-2023-11732,2023-04-21,180.95,Furniture,Furnishings,South,2,0.15,32.29
CA-2023-11733,2023-04-21,5.7,Furniture,Tables,Central,1,0.1,1.31
CA-2023-11734,2023-04-22,993.62,Office Supplies,Art,South,7,0.0,181.93
CA-2023-11735,2023-04-23,625.19,Furniture,Chairs,West,26,0.0,143.86
CA-2023-11736,2023-04-23,807.35,Furniture,Chairs,East,18,0.0,130.45
CA-2023-11737,2023-04-24,781.45,Technology,Phones,East,22,0.1,137.92
CA-2023-11738,2023-04-25,954.02,Technology,Accessories,South,45,0.15,230.18
CA-2023-11739,2023-04-25,1.41,Furniture,Furnishings,West,1,0.1,0.26
CA-2023-11740,2023-04-26,266.26,Office Supplies,Paper,South,1,0.1,39.64
CA-2023-11741,2023-04-26,311.83,Technology,Phones,East,4,0.2,33.1
CA-2023-11742,2023-04-26,771.22,Furniture,Tables,East,7,0.1,115.48
CA-2023-11743,2023-04-27,417.7,Technology,Accessories,Central,2,0.1,38.76
CA-2023-11744,2023-04-27,588.95,Technology,Machines,South,4,0.1,138.59
CA-2023-11745,2023-04-28,526.4,Office Supplies,Storage,South,3,0.0,118.15
CA-2023-11746,2023-04-28,46.64,Office Supplies,Binders,South,1,0.2,4.73
CA-2023-11747,2023-04-28,665.44,Furniture,Furnishings,West,7,0.2,98.89
CA-2023-11748,2023-04-29,1600.16,Office Supplies,Appliances,Central,19,0.1,256.57
CA-2023-11749,2023-04-30,652.26,Office Supplies,Art,South,6,0.1,140.24
CA-2023-11750,2023-04-30,704.28,Technology,Accessories,Central,8,0.0,177.1
CA-2023-11751,2023-05-01,886.67,Furniture,Tables,South,10,0.15,178.42
CA-2023-11752,2023-05-02,784.2,Furniture,Tables,South,6,0.1,68.8
CA-2023-11753,2023-05-02,156.78,Furniture,Furnishings,West,1,0.1,14.61
CA-2023-11754,2023-05-03,1064.34,Technology,Phones,South,14,0.1,283.58
CA-2023-11755,2023-05-03,160.09,Technology,Accessories,East,1,0.1,32.03
CA-2023-11756,2023-05-04,974.97,Office Supplies,Appliances,West,18,0.0,95.92
CA-2023-11757,2023-05-04,46.93,Office Supplies,Storage,West,1,0.2,5.19
CA-2023-11758,2023-05-04,275.27,Furniture,Tables,South,7,0.15,39.22
CA-2023-11759,2023-05-05,969.15,Furniture,Furnishings,Central,13,0.0,107.31
CA-2023-11760,2023-05-05,421.16,Technology,Copiers,East,4,0.2,58.45
CA-2023-11761,2023-05-05,220.01,Office Supplies,Binders,Central,7,0.1,20.25
CA-2023-11762,2023-05-06,909.73,Office Supplies,Binders,Central,39,0.0,148.19
CA-2023-11763,2023-05-06,552.62,Office Supplies,Storage,Central,7,0.1,69.64
CA-2023-11764,2023-05-07,1453.74,Furniture,Tables,South,11,0.2,122.2
CA-2023-11765,2023-05-08,303.66,Technology,Accessories,Central,4,0.15,74.44
CA-2023-11766,2023-05-08,427.14,Technology,Copiers,West,8,0.15,64.08
CA-2023-11767,2023-05-09,1119.88,Furniture,Bookcases,East,10,0.1,275.72
CA-2023-11768,2023-05-10,292.05,Office Supplies,Storage,West,4,0.2,32.1
CA-2023-11769,2023-05-10,572.38,Office Supplies,Art,West,14,0.0,154.15
CA-2023-11770,2023-05-11,208.86,Office Supplies,Binders,South,1,0.0,40.15
CA-2023-11771,2023-05-11,974.33,Furniture,Tables,West,8,0.2,85.31
CA-2023-11772,2023-05-12,329.14,Technology,Copiers,South,2,0.2,65.59
CA-2023-11773,2023-05-12,113.71,Technology,Machines,South,1,0.15,20.87
CA-2023-11774,2023-05-12,627.98,Technology,Accessories,Central,7,0.2,118.88
CA-2023-11775,2023-05-13,561.57,Technology,Accessories,East,17,0.1,120.82
CA-2023-11776,2023-05-13,194.01,Office Supplies,Paper,Central,2,0.0,51.38
CA-2023-11777,2023-05-13,396.21,Furniture,Furnishings,South,5,0.15,102.65
CA-2023-11778,2023-05-14,19.02,Furniture,Chairs,West,1,0.15,3.31
CA-2023-11779,2023-05-14,1052.17,Office Supplies,Storage,South,18,0.15,87.47
CA-2023-11780,2023-05-14,293.68,Office Supplies,Art,South,2,0.2,39.2
CA-2023-11781,2023-05-15,572.08,Furniture,Furnishings,East,8,0.0,81.37
CA-2023-11782,2023-05-15,361.21,Furniture,Chairs,West,4,0.2,84.34
CA-2023-11783,2023-05-15,49.68,Furniture,Chairs,South,1,0.1,5.29
CA-2023-11784,2023-05-16,439.2,Technology,Machines,East,6,0.0,101.45
CA-2023-11785,2023-05-16,944.85,Furniture,Furnishings,West,8,0.15,81.9
CA-2023-11786,2023-05-17,192.34,Office Supplies,Binders,West,3,0.2,15.9
CA-2023-11787,2023-05-17,105.92,Technology,Phones,Central,2,0.15,9.77
CA-2023-11788,2023-05-17,809.88,Technology,Phones,Central,11,0.0,126.48
CA-2023-11789,2023-05-18,142.88,Office Supplies,Storage,South,1,0.0,38.66
CA-2023-11790,2023-05-18,675.64,Furniture,Furnishings,East,8,0.15,117.64
CA-2023-11791,2023-05-19,1432.64,Technology,Machines,West,48,0.2,334.27
CA-2023-11792,2023-05-20,1245.18,Technology,Copiers,East,10,0.15,105.62
CA-2023-11793,2023-05-21,388.96,Furniture,Furnishings,East,3,0.0,72.25
CA-2023-11794,2023-05-21,51.08,Furniture,Chairs,South,1,0.15,7.85
CA-2023-11795,2023-05-21,940.65,Furniture,Furnishings,Central,42,0.1,195.96
CA-2023-11796,2023-05-22,1041.6,Office Supplies,Paper,West,7,0.15,150.82
CA-2023-11797,2023-05-23,1187.48,Technology,Accessories,South,17,0.15,277.16
CA-2023-11798,2023-05-24,378.51,Technology,Machines,East,4,0.2,31.36
CA-2023-11799,2023-05-24,699.58,Technology,Copiers,East,30,0.2,159.44
CA-2023-11800,2023-05-24,269.33,Technology,Accessories,Central,2,0.15,31.16
CA-2023-11801,2023-05-25,673.17,Technology,Phones,East,23,0.15,65.43
CA-2023-11802,2023-05-25,187.28,Technology,Phones,South,3,0.2,40.96
CA-2023-11803,2023-05-25,358.24,Office Supplies,Binders,South,5,0.15,98.66
CA-2023-11804,2023-05-26,1295.84,Office Supplies,Storage,Central,9,0.0,251.15
CA-2023-11805,2023-05-27,72.75,Furniture,Tables,West,1,0.15,8.83
CA-2023-11806,2023-05-27,842.26,Furniture,Furnishings,East,18,0.15,208.08
CA-2023-11807,2023-05-27,255.07,Technology,Phones,West,4,0.1,31.99
CA-2023-11808,2023-05-28,1209.37,Furniture,Tables,West,8,0.15,202.57
CA-2023-11809,2023-05-29,96.48,Office Supplies,Appliances,South,1,0.15,8.82
CA-2023-11810,2023-05-29,783.36,Furniture,Tables,South,5,0.15,72.95
CA-2023-11811,2023-05-30,144.81,Technology,Accessories,West,1,0.15,11.89
CA-2023-11812,2023-05-30,916.44,Technology,Copiers,South,7,0.0,193.84
CA-2023-11813,2023-05-31,228.03,Office Supplies,Storage,West,4,0.0,45.07
CA-2023-11814,2023-05-31,240.59,Technology,Machines,Central,4,0.1,42.07
CA-2023-11815,2023-05-31,667.38,Furniture,Bookcases,West,10,0.1,127.31
CA-2023-11816,2023-06-01,1048.03,Technology,Accessories,East,45,0.2,257.65
CA-2023-11817,2023-06-01,222.66,Furniture,Tables,Central,1,0.15,45.08
CA-2023-11818,2023-06-01,0.28,Technology,Accessories,Central,1,0.2,0.06
CA-2023-11819,2023-06-02,665.6,Technology,Copiers,Central,11,0.15,59.13
CA-2023-11820,2023-06-02,504.62,Technology,Copiers,West,17,0.1,65.13
CA-2023-11821,2023-06-03,1089.33,Office Supplies,Art,West,41,0.2,241.2
CA-2023-11822,2023-06-03,272.66,Office Supplies,Appliances,East,3,0.0,61.66
CA-2023-11823,2023-06-04,1205.48,Office Supplies,Art,West,26,0.1,271.12
CA-2023-11824,2023-06-05,6.87,Technology,Accessories,East,1,0.2,1.25
CA-2023-11825,2023-06-05,15.43,Office Supplies,Storage,South,1,0.15,3.09
CA-2023-11826,2023-06-05,906.65,Technology,Copiers,East,8,0.2,181.86
CA-2023-11827,2023-06-06,914.73,Office Supplies,Binders,Central,11,0.15,213.34
CA-2023-11828,2023-06-07,17.93,Office Supplies,Appliances,South,1,0.0,3.24
CA-2023-11829,2023-06-07,1149.06,Office Supplies,Binders,Central,11,0.15,184.66
CA-2023-11830,2023-06-08,420.4,Technology,Phones,Central,2,0.1,104.47
CA-2023-11831,2023-06-08,534.29,Furniture,Tables,East,7,0.0,145.79
CA-2023-11832,2023-06-09,418.03,Technology,Copiers,Central,2,0.2,82.75
CA-2023-11833,2023-06-09,737.34,Technology,Accessories,West,33,0.15,113.82
CA-2023-11834,2023-06-09,65.74,Technology,Copiers,Central,2,0.1,18.16
CA-2023-11835,2023-06-10,1437.94,Furniture,Tables,South,10,0.0,169.89
CA-2023-11836,2023-06-10,112.33,Technology,Phones,South,2,0.2,17.6
CA-2023-11837,2023-06-11,542.25,Furniture,Chairs,South,8,0.0,132.04
CA-2023-11838,2023-06-11,357.66,Technology,Copiers,Central,5,0.0,40.76
CA-2023-11839,2023-06-11,449.18,Technology,Phones,East,5,0.15,58.74
CA-2023-11840,2023-06-12,1028.92,Furniture,Bookcases,South,13,0.0,168.99
CA-2023-11841,2023-06-13,565.04,Technology,Phones,South,9,0.1,92.29
CA-2023-11842,2023-06-13,134.92,Office Supplies,Paper,East,1,0.2,29.23
CA-2023-11843,2023-06-13,551.06,Furniture,Bookcases,Central,4,0.0,73.46
CA-2023-11844,2023-06-14,253.48,Furniture,Chairs,South,2,0.0,44.37
CA-2023-11845,2023-06-14,597.37,Furniture,Bookcases,East,7,0.0,123.64
CA-2023-11846,2023-06-14,152.45,Technology,Copiers,West,2,0.1,36.15
CA-2023-11847,2023-06-15,41.14,Furniture,Tables,South,1,0.0,6.73
CA-2023-11848,2023-06-15,117.5,Technology,Copiers,East,1,0.1,24.01
CA-2023-11849,2023-06-15,1061.33,Technology,Phones,East,13,0.1,106.28
CA-2023-11850,2023-06-16,847.74,Technology,Machines,South,8,0.0,115.18
CA-2023-11851,2023-06-16,158.44,Technology,Phones,East,4,0.15,33.12
CA-2023-11852,2023-06-17,1278.96,Technology,Machines,East,10,0.2,282.13
CA-2023-11853,2023-06-17,39.62,Furniture,Chairs,Central,1,0.0,9.74
CA-2023-11854,2023-06-18,96.18,Technology,Accessories,South,1,0.1,22.34
CA-2023-11855,2023-06-18,1020.39,Furniture,Tables,East,9,0.0,166.47
CA-2023-11856,2023-06-19,533.96,Furniture,Tables,West,6,0.0,75.65
CA-2023-11857,2023-06-19,535.45,Technology,Machines,South,6,0.15,101.04
CA-2023-11858,2023-06-19,37.06,Office Supplies,Paper,West,1,0.15,7.57
CA-2023-11859,2023-06-20,636.79,Furniture,Bookcases,East,4,0.2,141.21
CA-2023-11860,2023-06-20,303.58,Technology,Accessories,West,3,0.1,44.73
CA-2023-11861,2023-06-21,423.2,Office Supplies,Art,West,3,0.1,63.49
CA-2023-11862,2023-06-21,188.31,Technology,Accessories,West,1,0.1,35.66
CA-2023-11863,2023-06-21,271.97,Technology,Accessories,East,7,0.1,25.73
CA-2023-11864,2023-06-22,854.06,Technology,Machines,West,6,0.15,99.12
CA-2023-11865,2023-06-23,572.97,Furniture,Bookcases,East,4,0.0,102.03
CA-2023-11866,2023-06-23,193.57,Technology,Phones,East,3,0.0,49.16
CA-2023-11867,2023-06-23,444.58,Office Supplies,Art,Central,8,0.15,88.37
CA-2023-11868,2023-06-24,513.81,Technology,Copiers,South,4,0.15,54.24
CA-2023-11869,2023-06-24,932.53,Furniture,Tables,West,8,0.1,167.02
CA-2023-11870,2023-06-25,154.48,Technology,Phones,Central,1,0.15,25.16
CA-2023-11871,2023-06-25,1203.85,Technology,Phones,South,13,0.2,210.14
CA-2023-11872,2023-06-26,899.41,Technology,Accessories,West,24,0.15,118.3
CA-2023-11873,2023-06-27,1187.77,Furniture,Bookcases,Central,9,0.0,306.75
CA-2023-11874,2023-06-28,13.86,Office Supplies,Appliances,West,1,0.15,1.71
CA-2023-11875,2023-06-28,198.87,Technology,Machines,West,7,0.1,43.73
CA-2023-11876,2023-06-28,954.51,Technology,Machines,East,17,0.2,227.4
CA-2023-11877,2023-06-29,695.38,Technology,Accessories,South,8,0.2,113.82
CA-2023-11878,2023-06-29,419.29,Office Supplies,Binders,South,3,0.15,92.17
CA-2023-11879,2023-06-30,150.58,Office Supplies,Storage,West,2,0.15,23.58
CA-2023-11880,2023-06-30,1259.42,Office Supplies,Art,East,56,0.15,164.26
CA-2023-11881,2023-07-01,1177.82,Furniture,Tables,East,8,0.1,201.62
CA-2023-11882,2023-07-01,104.21,Furniture,Bookcases,South,1,0.0,26.92
CA-2023-11883,2023-07-01,260.88,Office Supplies,Paper,West,2,0.1,36.81
CA-2023-11884,2023-07-02,50.82,Furniture,Chairs,East,1,0.1,6.3
CA-2023-11885,2023-07-02,975.3,Technology,Copiers,East,10,0.2,120.6
CA-2023-11886,2023-07-02,370.7,Office Supplies,Binders,West,8,0.1,49.76
CA-2023-11887,2023-07-03,933.43,Office Supplies,Binders,South,8,0.15,158.11
CA-2023-11888,2023-07-04,984.15,Office Supplies,Art,East,38,0.0,170.11
CA-2023-11889,2023-07-05,1045.16,Furniture,Bookcases,West,11,0.15,114.63
CA-2023-11890,2023-07-05,42.49,Office Supplies,Appliances,South,1,0.2,6.59
CA-2023-11891,2023-07-05,63.83,Office Supplies,Binders,South,2,0.2,13.91
CA-2023-11892,2023-07-06,906.53,Office Supplies,Binders,East,17,0.2,102.31
CA-2023-11893,2023-07-07,878.24,Office Supplies,Art,West,5,0.0,104.08
CA-2023-11894,2023-07-07,298.66,Technology,Copiers,West,5,0.15,66.31
CA-2023-11895,2023-07-08,1285.98,Technology,Machines,East,12,0.0,317.22
CA-2023-11896,2023-07-09,1179.98,Technology,Machines,Central,12,0.1,326.84
CA-2023-11897,2023-07-10,839.67,Technology,Machines,East,9,0.0,139.27
CA-2023-11898,2023-07-10,23.52,Furniture,Chairs,East,1,0.0,5.96
CA-2023-11899,2023-07-11,482.95,Furniture,Furnishings,East,16,0.15,93.24
CA-2023-11900,2023-07-11,635.66,Technology,Machines,Central,8,0.15,83.52
CA-2023-11901,2023-07-12,922.22,Furniture,Tables,West,8,0.1,130.08
CA-2023-11902,2023-07-12,77.85,Furniture,Furnishings,South,1,0.0,7.7
CA-2023-11903,2023-07-12,29.05,Furniture,Furnishings,South,1,0.1,6.05
CA-2023-11904,2023-07-13,1008.86,Office Supplies,Storage,Central,10,0.0,256.66
CA-2023-11905,2023-07-14,954.36,Office Supplies,Appliances,South,10,0.0,214.92
CA-2023-11906,2023-07-14,245.91,Furniture,Furnishings,South,2,0.1,67.16
CA-2023-11907,2023-07-15,565.82,Technology,Accessories,East,6,0.0,132.78
CA-2023-11908,2023-07-15,228.06,Furniture,Furnishings,South,2,0.2,59.73
CA-2023-11909,2023-07-15,327.5,Technology,Phones,East,5,0.1,42.07
CA-2023-11910,2023-07-16,228.77,Office Supplies,Binders,Central,1,0.15,45.24
CA-2023-11911,2023-07-16,610.63,Furniture,Tables,West,11,0.2,50.35
CA-2023-11912,2023-07-16,558.26,Furniture,Tables,Central,5,0.2,85.01
CA-2023-11913,2023-07-17,455.68,Technology,Machines,Central,6,0.15,116.72
CA-2023-11914,2023-07-17,328.6,Office Supplies,Art,Central,2,0.2,61.25
CA-2023-11915,2023-07-17,73.68,Technology,Accessories,West,1,0.0,18.09
CA-2023-11916,2023-07-18,1026.25,Technology,Machines,South,45,0.1,226.08
CA-2023-11917,2023-07-19,1146.23,Furniture,Tables,South,47,0.15,306.45
CA-2023-11918,2023-07-19,134.17,Furniture,Chairs,Central,2,0.1,33.71
CA-2023-11919,2023-07-20,855.12,Office Supplies,Storage,East,24,0.0,232.38
CA-2023-11920,2023-07-21,1189.72,Office Supplies,Storage,East,18,0.15,124.67
CA-2023-11921,2023-07-22,1006.36,Technology,Machines,Central,28,0.2,213.96
CA-2023-11922,2023-07-23,1291.82,Office Supplies,Storage,Central,8,0.2,226.81
CA-2023-11923,2023-07-24,853.95,Furniture,Furnishings,West,6,0.2,87.92
CA-2023-11924,2023-07-25,1024.62,Technology,Accessories,West,8,0.15,147.16
CA-2023-11925,2023-07-26,32.2,Office Supplies,Storage,East,1,0.2,6.99
CA-2023-11926,2023-07-26,950.29,Furniture,Tables,Central,21,0.2,174.46
CA-2023-11927,2023-07-27,1226.32,Office Supplies,Binders,West,21,0.15,156.87
CA-2023-11928,2023-07-28,1100.37,Furniture,Tables,West,10,0.15,98.88
CA-2023-11929,2023-07-29,666.68,Office Supplies,Art,East,7,0.1,59.4
CA-2023-11930,2023-07-29,667.94,Furniture,Chairs,Central,11,0.2,173.41
CA-2023-11931,2023-07-29,143.12,Furniture,Furnishings,South,1,0.2,29.16
CA-2023-11932,2023-07-30,452.51,Technology,Copiers,East,3,0.1,38.76
CA-2023-11933,2023-07-30,572.84,Furniture,Chairs,East,5,0.15,46.26
CA-2023-11934,2023-07-31,62.05,Office Supplies,Storage,East,1,0.2,16.71
CA-2023-11935,2023-07-31,272.16,Furniture,Bookcases,East,2,0.1,23.83
CA-2023-11936,2023-07-31,487.15,Technology,Machines,West,3,0.15,92.5
CA-2023-11937,2023-08-01,461.9,Furniture,Chairs,Central,3,0.2,78.43
CA-2023-11938,2023-08-01,516.04,Technology,Phones,Central,3,0.1,132.72
CA-2023-11939,2023-08-01,36.0,Office Supplies,Paper,East,1,0.2,4.78
CA-2023-11940,2023-08-02,909.6,Office Supplies,Binders,South,6,0.0,126.71
CA-2023-11941,2023-08-03,728.3,Technology,Accessories,Central,5,0.2,168.53
CA-2023-11942,2023-08-03,519.47,Technology,Phones,Central,19,0.15,66.31
CA-2023-11943,2023-08-04,876.34,Furniture,Bookcases,South,7,0.1,197.43
CA-2023-11944,2023-08-04,147.04,Technology,Machines,East,1,0.0,18.58
CA-2023-11945,2023-08-04,137.55,Technology,Copiers,South,2,0.15,35.74
CA-2023-11946,2023-08-05,966.39,Office Supplies,Storage,West,10,0.1,230.58
CA-2023-11947,2023-08-05,333.5,Office Supplies,Storage,East,7,0.0,55.25
CA-2023-11948,2023-08-06,918.72,Office Supplies,Appliances,Central,12,0.15,249.49
CA-2023-11949,2023-08-06,483.55,Technology,Copiers,South,4,0.1,91.67
CA-2023-11950,2023-08-06,94.75,Furniture,Chairs,South,3,0.0,19.44
CA-2023-11951,2023-08-07,62.41,Furniture,Chairs,West,1,0.0,9.05
CA-2023-11952,2023-08-07,501.86,Technology,Accessories,East,11,0.0,74.26
CA-2023-11953,2023-08-07,251.55,Furniture,Furnishings,West,2,0.0,26.09
CA-2023-11954,2023-08-08,660.75,Technology,Copiers,South,11,0.1,92.12
CA-2023-11955,2023-08-08,271.4,Furniture,Tables,East,1,0.1,60.94
CA-2023-11956,2023-08-09,1067.68,Office Supplies,Storage,West,8,0.15,272.82
CA-2023-11957,2023-08-10,106.26,Office Supplies,Storage,South,1,0.0,20.8
CA-2023-11958,2023-08-10,158.77,Office Supplies,Binders,West,2,0.1,20.07
CA-2023-11959,2023-08-10,640.76,Furniture,Bookcases,West,9,0.1,55.82
CA-2023-11960,2023-08-11,1175.62,Office Supplies,Art,West,9,0.0,205.45
CA-2023-11961,2023-08-12,1437.99,Furniture,Furnishings,East,12,0.1,238.58
CA-2023-11962,2023-08-13,746.21,Office Supplies,Binders,West,18,0.1,119.85
CA-2023-11963,2023-08-13,111.24,Technology,Copiers,West,2,0.0,22.52
CA-2023-11964,2023-08-13,179.73,Office Supplies,Appliances,South,1,0.1,18.13
CA-2023-11965,2023-08-14,260.31,Office Supplies,Storage,East,3,0.1,52.35
CA-2023-11966,2023-08-14,4.93,Technology,Phones,South,1,0.0,1.27
CA-2023-11967,2023-08-14,544.07,Technology,Phones,West,7,0.15,121.23
CA-2023-11968,2023-08-15,1050.69,Technology,Phones,West,19,0.1,207.78
CA-2023-11969,2023-08-16,634.53,Furniture,Furnishings,East,5,0.2,114.54
CA-2023-11970,2023-08-16,487.78,Furniture,Chairs,East,4,0.2,124.1
CA-2023-11971,2023-08-17,970.24,Office Supplies,Binders,Central,11,0.2,200.84
CA-2023-11972,2023-08-18,1123.47,Office Supplies,Binders,East,12,0.1,106.79
CA-2023-11973,2023-08-19,579.88,Furniture,Tables,East,5,0.0,66.78
CA-2023-11974,2023-08-19,581.62,Furniture,Tables,East,7,0.2,116.92
CA-2023-11975,2023-08-19,274.9,Office Supplies,Appliances,East,2,0.2,27.65
CA-2023-11976,2023-08-20,1024.13,Furniture,Bookcases,South,42,0.15,208.25
CA-2023-11977,2023-08-20,130.81,Technology,Machines,Central,1,0.0,16.03
CA-2023-11978,2023-08-21,356.51,Furniture,Furnishings,East,4,0.1,59.66
CA-2023-11979,2023-08-21,330.11,Furniture,Furnishings,East,13,0.1,78.65
CA-2023-11980,2023-08-22,1055.78,Office Supplies,Binders,West,8,0.15,233.78
CA-2023-11981,2023-08-23,806.9,Furniture,Bookcases,South,11,0.15,99.41
CA-2023-11982,2023-08-24,158.11,Office Supplies,Paper,West,5,0.15,40.73
CA-2023-11983,2023-08-24,355.4,Office Supplies,Binders,East,2,0.1,43.35
CA-2023-11984,2023-08-24,226.67,Office Supplies,Paper,Central,2,0.15,61.4
